,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
4283,1,13.9,6.4,0,1,0,0,0
4284,1,14.9,5.4,1,1,1,0,1
4285,0,14.3,6.0,1,1,1,1,1
4286,1,15.4,5.3,0,0,1,0,1
4287,1,13.3,5.5,0,0,0,0,0
4288,1,13.9,6.1,1,0,0,0,0
4289,1,14.3,5.2,0,0,0,0,0
4290,1,14.3,7.0,1,1,1,1,1
4291,1,15.5,6.1,1,1,1,1,1
4292,1,12.0,5.9,1,0,0,0,0
4293,1,13.4,5.7,1,0,0,0,0
4294,1,14.0,5.7,0,0,0,0,0
4295,1,12.4,5.3,0,1,1,1,1
4296,1,12.6,6.7,1,1,1,1,1
4297,0,12.0,6.3,0,0,0,0,0
4298,1,14.9,6.6,1,1,1,1,1
4299,1,13.9,5.1,0,1,1,1,0
4300,1,12.3,5.1,0,0,0,0,0
4301,1,12.2,5.2,1,1,0,1,1
4302,1,12.0,5.2,1,1,1,1,1
4303,1,12.7,5.5,0,0,0,1,0
4304,0,11.9,5.5,1,0,0,0,0
4305,1,13.7,6.0,0,0,0,1,0
4306,1,11.8,6.2,0,1,0,0,0
4307,1,15.0,5.3,1,1,1,1,1
4308,1,12.5,6.1,0,0,0,0,0
4309,1,15.4,5.2,1,1,1,1,1
4310,1,12.9,5.5,0,0,0,0,0
4311,1,12.3,5.8,1,1,0,1,1
4312,1,13.3,5.2,1,0,0,0,0
4313,1,11.4,5.5,0,1,0,1,0
4314,1,12.1,5.3,1,1,1,1,1
4315,1,12.9,5.7,0,1,0,0,0
4316,1,12.2,5.8,0,0,1,0,0
4317,1,12.2,6.3,0,0,0,1,0
4318,1,11.9,6.5,1,1,1,1,1
4319,1,13.0,6.3,0,0,0,0,0
4320,1,13.8,5.8,0,0,0,0,0
4321,1,12.3,6.1,0,0,0,1,0
4322,1,15.5,5.9,1,1,1,1,1
4323,1,11.6,5.1,1,1,1,1,1
4324,1,14.2,6.5,0,0,0,0,0
4325,1,14.4,6.8,1,1,1,0,1
4326,1,13.3,6.3,0,0,0,0,0
4327,1,14.4,5.6,1,1,0,1,1
4328,1,12.8,6.1,0,0,0,0,0
4329,1,13.5,5.8,1,1,1,0,1
4330,0,12.6,6.4,0,0,0,1,0
4331,1,11.9,5.6,0,0,0,0,0
4332,1,13.6,6.0,1,1,1,1,1
4333,1,14.2,5.5,1,1,1,1,1
4334,1,15.2,5.8,0,1,1,1,1
4335,1,15.3,5.2,1,1,1,0,1
4336,1,15.3,6.9,1,1,1,1,1
4337,1,13.0,5.5,0,0,0,0,0
4338,1,13.0,6.4,1,0,1,0,0
4339,1,14.9,5.5,1,1,1,1,1
4340,0,13.3,6.5,0,0,0,0,0
4341,0,11.4,5.8,0,0,0,0,0
4342,1,11.5,5.9,1,1,1,1,1
4343,1,12.3,6.1,1,0,1,1,1
4344,1,13.3,5.6,0,1,1,1,1
4345,1,15.3,5.2,1,1,1,1,1
4346,1,12.8,6.2,1,0,1,1,1
4347,1,12.7,6.8,1,1,1,1,1
4348,0,11.9,5.9,0,0,0,1,0
4349,1,12.1,6.3,0,0,0,0,0
4350,1,13.1,5.5,0,0,0,0,0
4351,1,14.0,5.2,0,0,0,0,0
4352,1,11.7,5.4,0,1,1,1,1
4353,1,11.6,5.5,1,0,1,1,1
4354,1,12.6,5.4,0,1,0,0,0
4355,1,11.4,5.7,0,0,0,0,0
4356,1,13.4,6.2,0,1,0,0,0
4357,1,14.1,5.6,1,1,1,1,1
4358,1,13.8,5.5,0,0,1,0,0
4359,1,12.0,5.6,0,0,0,0,0
4360,1,12.8,5.4,1,1,1,1,1
4361,1,12.5,5.7,1,0,0,1,1
4362,1,12.9,6.8,1,1,1,1,1
4363,1,14.4,5.6,1,1,1,1,1
4364,0,15.1,5.6,1,0,1,1,1
4365,1,11.8,6.7,1,1,0,0,1
4366,1,12.1,5.1,1,1,0,0,1
4367,1,13.2,6.2,1,1,1,1,1
4368,1,13.7,5.2,0,0,0,0,0
4369,1,12.7,6.3,0,0,0,0,0
4370,1,14.3,5.4,0,0,0,0,0
4371,1,12.1,6.2,1,1,1,1,1
4372,1,15.2,5.7,0,0,1,1,1
4373,1,15.1,5.5,1,1,1,1,1
4374,1,14.0,6.1,1,1,1,1,1
4375,1,14.4,5.9,1,1,1,1,1
4376,1,11.9,5.8,0,1,0,0,0
4377,1,14.0,6.4,0,0,0,0,0
4378,1,14.7,6.1,1,1,0,0,1
4379,1,14.4,5.4,1,1,1,1,1
4380,1,14.1,5.4,1,1,1,1,1
4381,1,13.0,5.6,1,1,1,1,1
4382,0,15.3,5.1,1,1,0,1,1
4383,1,13.3,5.3,0,0,0,0,0
4384,1,15.3,6.1,1,1,1,1,1
4385,1,13.9,5.5,0,0,0,0,0
4386,1,11.9,5.3,0,0,0,0,0
4387,1,13.5,7.0,1,1,1,1,1
4388,1,14.7,5.3,1,1,1,1,1
4389,0,14.2,6.5,1,1,1,1,1
4390,1,15.2,7.0,1,1,1,0,1
4391,1,11.9,5.2,1,0,1,1,1
4392,1,14.3,6.4,1,0,0,0,0
4393,1,11.7,5.2,0,0,0,0,0
4394,1,11.5,6.1,1,0,0,0,0
4395,1,15.3,5.8,1,1,1,1,1
4396,1,13.9,5.7,0,0,0,0,0
4397,1,12.2,6.0,1,1,1,1,1
4398,1,15.2,6.3,1,0,1,1,1
4399,1,14.5,5.6,1,1,1,1,1
4400,1,11.8,6.1,1,0,0,0,0
4401,1,13.9,6.2,1,0,1,1,1
4402,1,11.6,5.3,0,0,0,0,0
4403,1,13.2,6.4,0,1,1,0,0
4404,0,14.1,6.8,1,1,1,1,1
4405,1,11.7,6.1,0,0,0,0,0
4406,1,13.8,6.7,1,0,1,1,1
4407,0,12.8,5.5,0,0,0,0,0
4408,1,13.5,5.7,0,1,0,1,0
4409,0,13.4,6.4,0,0,0,0,0
4410,1,13.9,5.7,1,1,1,1,1
4411,1,11.5,6.4,1,1,1,1,1
4412,1,12.4,5.7,0,1,1,1,1
4413,1,14.0,7.0,1,1,1,0,1
4414,1,15.3,5.4,1,1,1,1,1
4415,1,12.2,6.0,1,1,1,1,1
4416,1,15.2,6.3,1,1,1,1,1
4417,1,12.0,5.7,1,1,1,1,1
4418,0,12.1,5.8,0,1,1,0,0
4419,1,13.5,6.3,0,1,0,0,0
4420,1,14.2,5.8,0,0,0,0,0
4421,1,14.3,5.1,0,0,0,0,0
4422,1,11.6,5.2,0,1,0,1,0
4423,1,14.6,6.6,1,1,1,1,1
4424,1,14.4,6.2,0,1,1,0,1
4425,0,13.0,5.7,0,0,0,0,0
4426,1,13.0,6.5,0,0,0,0,0
4427,1,12.7,6.1,1,0,0,0,0
4428,0,12.5,5.5,1,0,1,0,0
4429,1,11.8,5.1,1,1,1,1,1
4430,1,13.2,5.7,1,1,0,1,1
4431,1,14.2,6.3,0,0,1,0,0
4432,1,13.5,5.3,1,1,1,1,1
4433,1,11.8,6.2,1,0,0,0,0
4434,1,14.1,5.5,1,0,0,0,0
4435,1,12.5,5.4,0,0,0,0,0
4436,1,13.4,5.4,1,1,1,1,1
4437,0,13.8,5.5,0,0,0,0,0
4438,1,12.6,5.1,0,0,0,0,0
4439,1,12.0,6.4,0,0,0,1,0
4440,1,14.4,5.1,1,1,1,1,1
4441,1,15.0,5.2,1,1,1,1,1
4442,1,13.2,6.3,0,0,0,0,0
4443,1,14.2,5.5,0,0,1,0,0
4444,1,11.7,5.5,0,0,0,0,0
4445,1,12.1,5.3,1,0,0,0,0
4446,1,12.3,5.7,0,1,0,0,0
4447,1,12.9,5.3,0,0,0,1,0
4448,1,11.7,5.5,0,0,1,0,0
4449,1,12.9,6.3,0,1,0,0,0
4450,1,15.1,7.1,1,1,1,1,1
4451,1,13.1,5.2,0,0,0,0,0
4452,1,11.8,5.3,0,0,0,0,0
4453,1,13.5,6.0,1,1,1,1,1
4454,1,14.3,5.3,1,1,1,1,1
4455,1,12.0,7.1,1,0,1,1,1
4456,1,15.1,6.0,0,1,0,1,1
4457,1,11.4,5.8,0,0,0,0,0
4458,1,11.4,5.2,0,0,0,0,0
4459,1,12.8,5.8,1,1,1,1,1
4460,1,14.3,5.4,0,0,0,0,0
4461,1,11.9,5.5,0,0,0,1,0
4462,1,12.4,6.0,1,1,1,1,1
4463,1,14.9,6.3,1,0,0,1,1
4464,1,13.6,5.3,1,1,1,1,1
4465,1,11.4,5.7,0,0,0,0,0
4466,1,11.8,6.9,1,1,1,1,1
4467,1,15.3,6.0,1,1,0,1,1
4468,1,13.7,5.9,1,0,0,0,0
4469,1,14.9,5.9,1,1,1,1,1
4470,0,14.0,6.7,1,1,1,1,1
4471,1,13.1,5.5,1,1,1,1,1
4472,1,13.7,5.5,0,0,0,0,0
4473,1,12.9,7.1,1,1,1,0,1
4474,1,13.4,6.9,0,1,1,1,1
4475,1,14.6,6.0,1,1,1,0,1
4476,1,11.9,6.3,1,1,1,1,1
4477,1,15.3,6.3,1,1,1,1,1
4478,1,13.9,5.3,1,1,1,1,1
4479,1,15.0,6.6,1,1,1,1,1
4480,1,13.9,5.7,0,0,0,0,0
4481,1,15.2,6.9,1,0,1,1,1
4482,1,12.3,6.3,0,1,0,0,0
4483,1,15.1,5.9,1,1,1,1,1
4484,1,12.6,5.2,0,0,1,0,0
4485,0,11.6,6.1,0,1,1,1,1
4486,1,14.8,6.0,1,1,1,0,1
4487,1,14.3,6.4,1,0,0,0,0
4488,1,14.7,6.1,1,1,1,1,1
4489,1,12.4,6.1,1,1,1,1,1
4490,1,12.5,5.1,0,0,0,0,0
4491,1,13.7,5.7,0,0,0,0,0
4492,1,13.7,5.7,1,1,1,1,1
4493,1,15.4,7.1,1,1,0,1,1
4494,1,13.2,5.8,0,0,0,0,0
4495,1,13.4,5.9,0,0,0,0,0
4496,1,13.8,5.1,0,0,0,0,0
4497,1,12.3,5.6,1,0,0,0,0
4498,1,13.3,5.5,0,0,1,0,0
4499,1,12.1,5.6,0,1,0,1,1
4500,1,12.0,6.2,0,0,0,0,0
4501,0,14.2,5.6,1,1,1,1,1
4502,1,14.9,6.4,1,1,0,1,1
4503,1,13.3,5.4,0,1,1,0,0
4504,0,13.5,5.9,0,0,0,0,0
4505,1,12.0,6.0,0,0,0,0,0
4506,1,11.5,5.3,0,1,0,0,0
4507,1,13.0,5.6,0,0,0,0,0
4508,0,13.3,5.3,1,1,1,1,1
4509,1,14.9,7.1,1,1,1,0,1
4510,1,13.9,6.1,0,0,0,0,0
4511,0,11.7,6.1,0,0,0,1,0
4512,1,12.4,6.0,0,0,0,0,0
4513,1,14.8,6.6,1,1,0,0,1
4514,1,15.5,5.2,1,1,1,1,1
4515,1,13.4,6.2,0,0,0,0,0
4516,1,11.5,5.9,0,0,0,0,0
4517,1,12.8,5.4,0,0,0,0,0
4518,0,14.1,5.4,0,1,0,0,0
4519,1,12.4,6.2,0,0,1,0,0
4520,1,14.9,5.9,1,0,1,1,1
4521,0,15.5,6.5,0,1,1,1,1
4522,0,14.6,5.9,0,1,1,1,1
4523,1,13.0,6.1,1,1,1,1,1
4524,0,12.5,5.6,0,0,0,0,0
4525,0,12.9,5.2,1,1,1,1,1
4526,1,15.4,5.2,1,1,1,1,1
4527,1,12.8,7.1,1,0,1,1,1
4528,1,12.3,5.9,0,0,0,1,0
4529,1,12.8,6.1,0,1,0,0,0
4530,1,13.5,7.1,1,1,1,1,1
4531,1,13.5,5.3,0,0,0,0,0
4532,1,13.0,6.4,0,1,0,0,0
4533,1,13.9,6.5,0,1,0,0,0
4534,1,11.8,6.4,1,0,1,1,1
4535,1,13.2,5.8,0,0,0,0,0
4536,0,11.9,5.4,0,0,0,0,0
4537,1,13.8,6.3,1,1,1,1,1
4538,1,12.0,6.1,0,0,0,0,0
4539,1,12.9,6.6,1,1,0,1,1
4540,1,11.8,5.2,0,1,0,0,0
4541,0,12.7,6.0,0,0,0,0,0
4542,1,14.1,6.4,1,0,0,0,0
4543,1,13.1,5.3,1,1,1,0,1
4544,1,13.3,5.8,0,1,0,1,1
4545,1,12.0,5.5,0,0,0,0,0
4546,1,15.0,5.1,1,1,1,1,1
4547,1,14.1,7.0,1,1,0,1,1
4548,1,13.2,6.4,1,1,1,1,1
4549,1,13.9,5.3,1,1,0,1,1
4550,0,13.2,5.7,0,0,0,1,0
4551,1,14.1,6.2,0,0,0,0,0
4552,1,12.9,5.9,0,0,0,0,0
4553,1,15.0,6.2,1,1,1,1,1
4554,1,11.4,5.6,0,0,0,0,0
4555,0,12.6,5.4,0,0,0,1,0
4556,1,12.8,6.7,1,1,1,1,1
4557,1,13.8,5.2,0,0,0,0,0
4558,1,14.5,5.8,1,1,0,0,1
4559,1,12.2,5.7,1,0,0,0,0
4560,1,14.3,5.5,1,1,1,0,1
4561,1,14.0,6.0,0,1,0,0,0
4562,1,11.6,6.9,1,1,1,1,1
4563,1,12.0,5.3,0,0,0,0,0
4564,1,12.5,6.6,0,1,1,1,1
4565,1,15.0,5.6,1,1,0,1,1
4566,1,11.7,5.5,0,0,0,0,0
4567,1,14.3,5.3,1,1,1,1,1
4568,1,11.8,5.5,0,0,0,0,0
4569,1,12.2,5.1,1,1,1,1,1
4570,1,11.8,6.1,0,1,1,1,1
4571,1,11.4,5.2,0,0,0,0,0
4572,1,13.9,5.5,0,0,0,1,0
4573,1,12.2,5.8,0,0,0,0,0
4574,1,11.6,5.8,1,1,1,1,1
4575,1,12.5,5.7,1,1,1,1,1
4576,1,12.2,5.6,0,0,0,0,0
4577,1,14.3,5.9,1,1,1,1,1
4578,0,14.2,6.3,1,0,0,0,0
4579,1,11.9,5.2,0,1,1,1,1
4580,1,11.8,5.3,0,0,0,0,0
4581,1,15.0,7.0,1,1,1,1,1
4582,1,11.9,6.5,0,0,0,0,0
4583,1,11.5,5.9,1,1,1,1,1
4584,1,15.2,5.9,1,1,0,1,1
4585,1,14.1,6.0,1,1,1,1,1
4586,1,13.9,6.6,1,1,1,1,1
4587,1,11.8,6.5,0,0,1,0,0
4588,1,11.5,6.2,1,1,1,1,1
4589,1,12.0,5.2,0,0,0,0,0
4590,1,14.3,6.0,0,0,1,0,0
4591,1,13.6,5.2,1,1,1,0,1
4592,1,15.1,6.6,1,0,1,1,1
4593,1,14.1,6.3,0,1,1,0,1
4594,1,13.7,5.8,0,0,0,0,0
4595,1,12.5,6.8,1,1,1,1,1
4596,1,12.6,6.2,0,0,0,0,0
4597,1,14.0,6.2,1,0,0,1,0
4598,1,12.2,5.8,0,0,0,0,0
4599,1,15.2,6.1,1,1,1,1,1
4600,1,14.1,5.2,0,1,0,0,0
4601,1,12.8,6.3,0,0,0,0,0
4602,0,11.8,6.6,1,1,1,0,1
4603,1,15.5,5.6,1,1,1,1,1
4604,1,12.4,5.4,0,0,0,0,0
4605,1,15.1,6.5,0,1,1,1,1
4606,1,13.6,5.6,1,1,1,1,1
4607,0,13.3,5.6,1,1,0,1,1
4608,1,11.7,5.2,0,1,0,0,0
4609,1,12.7,6.5,0,0,0,0,0
4610,1,13.1,5.4,1,1,1,0,1
4611,1,14.6,6.6,0,1,0,1,1
4612,1,12.3,5.3,0,0,0,0,0
4613,1,14.1,6.4,0,0,0,0,0
4614,1,13.7,6.3,1,1,1,0,1
4615,1,12.6,5.4,1,1,1,1,1
4616,1,11.9,6.3,0,1,0,1,0
4617,1,11.4,6.5,0,0,0,0,0
4618,1,12.6,5.1,1,1,1,0,1
4619,1,13.8,5.5,1,1,1,1,1
4620,1,11.9,6.2,0,0,0,0,0
4621,1,13.7,6.7,1,1,1,1,1
4622,1,12.7,6.6,1,1,1,1,1
4623,1,13.6,5.5,0,0,0,0,0
4624,1,14.2,6.7,1,1,0,1,1
4625,1,12.3,7.1,1,1,1,1,1
4626,0,12.6,5.5,0,0,0,0,0
4627,1,12.3,5.9,0,0,0,0,0
4628,1,12.3,5.5,1,1,1,1,1
4629,1,14.0,6.0,1,1,1,1,1
4630,1,12.1,5.2,1,1,1,1,1
4631,1,12.0,5.7,1,1,1,1,1
4632,0,13.2,6.0,0,0,1,0,0
4633,1,13.9,6.0,1,1,1,1,1
4634,0,12.2,5.6,0,0,0,0,0
4635,1,14.0,5.6,0,0,0,0,0
4636,1,14.9,6.1,1,1,1,1,1
4637,1,12.7,5.7,1,1,1,1,1
4638,1,14.2,5.4,0,0,1,1,0
4639,1,12.3,5.1,0,0,0,0,0
4640,1,13.5,6.5,0,0,0,0,0
4641,1,11.5,5.8,1,0,0,0,0
4642,1,13.9,6.0,0,0,0,0,0
4643,1,15.3,6.3,1,1,1,1,1
4644,1,13.5,6.0,1,1,0,1,1
4645,0,15.4,5.7,1,1,1,1,1
4646,1,12.8,6.1,0,0,0,0,0
4647,1,14.0,5.6,1,0,1,1,1
4648,1,14.3,5.8,0,0,0,0,0
4649,1,13.0,6.0,0,0,0,0,0
4650,1,11.5,5.9,0,1,0,0,0
4651,1,11.9,5.9,0,0,0,0,0
4652,1,12.7,6.5,1,1,1,1,1
4653,1,11.9,6.1,0,1,1,1,1
4654,1,12.8,6.0,0,0,1,1,1
4655,1,15.3,5.6,1,1,0,1,1
4656,1,14.1,5.9,1,1,1,1,1
4657,1,14.5,6.2,1,1,1,1,1
4658,1,13.5,5.6,0,0,0,0,0
4659,1,12.9,6.7,1,0,1,1,1
4660,1,12.4,6.3,1,0,0,0,0
4661,1,11.5,5.2,1,1,1,1,1
4662,1,11.9,5.3,1,0,1,0,0
4663,1,12.1,5.2,1,1,1,1,1
4664,1,12.5,6.5,1,1,1,0,1
4665,0,13.1,6.0,0,0,0,0,0
4666,1,12.0,6.5,0,1,1,1,1
4667,1,14.2,5.4,1,1,1,0,1
4668,1,13.8,5.8,1,0,1,0,1
4669,1,13.3,6.3,1,0,0,1,1
4670,1,13.0,6.1,1,1,1,1,1
4671,1,14.7,5.2,1,1,1,1,1
4672,1,12.0,5.7,0,0,1,0,0
4673,1,15.1,6.8,1,1,1,1,1
4674,1,13.0,6.2,0,0,1,1,0
4675,1,11.7,5.3,0,0,0,0,0
4676,1,12.5,6.3,0,0,1,0,0
4677,1,15.4,6.6,0,1,1,1,1
4678,1,15.4,5.5,1,1,1,1,1
4679,1,12.9,6.7,1,1,1,0,1
4680,1,13.6,5.8,0,0,0,1,0
4681,1,13.7,6.0,0,1,0,0,0
4682,1,14.9,6.4,1,1,0,1,1
4683,1,14.3,6.9,1,1,1,1,1
4684,1,13.4,6.2,0,0,0,0,0
4685,1,14.4,5.2,1,1,1,0,1
4686,1,13.2,6.9,1,1,1,1,1
4687,1,13.0,7.0,1,1,1,1,1
4688,1,11.5,6.0,0,1,0,1,0
4689,1,14.2,5.1,1,0,0,0,0
4690,1,14.3,5.8,0,0,0,0,0
4691,1,15.2,6.0,1,1,1,1,1
4692,1,14.0,6.1,0,0,0,0,0
4693,1,12.0,5.5,0,1,0,0,0
4694,1,12.0,6.9,1,1,0,1,1
4695,1,14.0,6.5,0,1,0,0,0
4696,1,15.2,5.6,1,1,1,0,1
4697,1,11.5,6.5,0,0,0,1,0
4698,1,14.8,5.8,1,1,1,1,1
4699,1,15.0,5.5,1,1,1,0,1
4700,1,11.9,6.9,1,1,1,1,1
4701,1,12.4,6.4,0,0,0,0,0
4702,1,13.2,6.2,0,1,0,0,0
4703,0,11.8,5.7,1,0,0,0,0
4704,1,11.5,5.7,0,0,0,0,0
4705,1,11.8,6.2,0,0,0,0,0
4706,1,12.0,6.3,1,1,1,1,1
4707,1,14.2,6.1,0,0,1,0,0
4708,0,12.0,5.6,0,0,0,0,0
4709,1,11.8,5.7,1,1,1,1,1
4710,1,13.3,5.2,0,0,0,0,0
4711,0,14.0,5.6,0,0,0,0,0
4712,0,12.1,6.3,1,1,1,0,1
4713,1,14.0,7.1,1,1,1,1,1
4714,1,15.0,7.0,1,1,0,1,1
4715,1,12.7,5.9,1,1,1,1,1
4716,1,14.5,5.9,1,1,1,1,1
4717,1,12.1,5.5,1,1,1,1,1
4718,1,13.3,6.5,0,0,0,0,0
4719,1,13.8,5.1,1,1,0,1,1
4720,1,13.9,5.1,0,0,0,0,0
4721,0,14.6,5.6,1,1,1,1,1
4722,1,14.2,5.6,1,1,1,1,1
4723,1,11.7,6.4,0,0,0,0,0
4724,1,13.0,6.5,1,1,0,0,1
4725,1,12.5,5.4,0,0,0,0,0
4726,1,13.4,5.7,0,1,0,0,0
4727,1,13.9,5.3,0,0,0,1,0
4728,1,13.4,6.4,0,0,0,0,0
4729,0,14.0,5.4,1,0,1,1,1
4730,1,11.6,5.8,1,1,1,1,1
4731,0,12.8,6.4,0,0,0,0,0
4732,1,12.0,5.8,1,1,0,1,1
4733,1,12.0,5.2,0,0,0,0,0
4734,1,15.5,7.0,1,1,1,1,1
4735,1,13.9,5.9,1,1,1,0,1
4736,1,13.5,5.6,1,0,1,0,0
4737,0,12.0,5.4,0,0,0,0,0
4738,1,12.7,5.3,0,0,0,0,0
4739,1,13.8,5.5,0,0,0,0,0
4740,1,11.9,6.3,0,0,0,1,0
4741,1,13.5,6.3,0,0,0,1,0
4742,1,12.6,5.2,0,0,0,0,0
4743,1,13.8,5.6,0,1,0,0,0
4744,1,13.1,6.0,0,0,0,0,0
4745,1,14.6,6.7,1,1,1,1,1
4746,1,13.2,6.1,0,1,0,0,0
4747,1,11.9,5.7,0,0,0,0,0
4748,1,12.4,5.8,1,1,1,1,1
4749,1,13.4,6.2,0,0,0,0,0
4750,1,13.8,6.7,1,1,1,0,1
4751,1,14.4,6.0,1,0,1,1,1
4752,1,15.2,7.0,1,1,1,1,1
4753,1,12.3,6.3,0,0,0,1,0
4754,1,12.7,6.2,1,1,0,1,1
4755,1,13.6,5.4,0,0,0,0,0
4756,1,14.5,7.0,1,1,1,1,1
4757,1,12.7,7.1,1,1,1,1,1
4758,1,14.3,5.7,0,0,0,0,0
4759,1,13.7,6.3,0,0,0,0,0
4760,1,13.0,6.0,0,0,0,0,0
4761,1,12.3,5.2,0,0,0,0,0
4762,1,13.6,6.3,0,0,0,0,0
4763,0,13.9,6.5,0,1,0,1,0
4764,1,13.1,6.6,1,1,1,1,1
4765,1,11.9,6.3,0,1,0,0,0
4766,1,13.4,5.1,0,1,1,1,1
4767,1,12.3,5.8,1,1,1,1,1
4768,1,13.0,6.4,0,0,0,0,0
4769,1,14.9,5.3,1,1,0,1,1
4770,1,13.1,5.5,1,1,1,1,1
4771,0,13.1,5.6,0,0,0,0,0
4772,1,11.8,6.9,1,1,0,1,1
4773,1,13.3,5.5,0,0,0,1,0
4774,1,15.4,6.5,1,1,1,1,1
4775,1,15.0,6.9,1,1,1,1,1
4776,1,12.6,5.4,0,1,0,0,0
4777,1,12.0,7.0,0,0,1,1,1
4778,1,13.4,6.3,1,0,0,0,0
4779,1,11.9,6.7,1,0,1,1,1
4780,1,11.6,6.7,1,0,0,0,1
4781,1,12.9,6.8,1,1,1,1,1
4782,1,13.6,6.1,0,1,1,1,1
4783,1,14.8,5.7,1,1,1,1,1
4784,1,11.8,6.5,0,1,1,1,1
4785,1,12.9,6.5,0,0,0,0,0
4786,1,13.0,5.6,0,0,0,0,0
4787,1,14.5,6.3,1,1,1,0,1
4788,1,14.9,5.2,1,1,1,1,1
4789,1,15.2,6.4,1,1,1,1,1
4790,1,12.6,5.2,0,0,0,0,0
4791,1,12.6,5.8,0,0,0,1,0
4792,1,13.9,6.0,0,1,0,1,0
4793,1,15.4,5.3,1,1,1,1,1
4794,0,13.4,5.7,0,0,0,0,0
4795,1,13.7,5.2,1,1,1,1,1
4796,1,11.8,5.1,1,1,1,1,1
4797,0,13.2,6.2,0,0,0,0,0
4798,1,11.9,5.9,1,0,0,0,0
4799,1,12.5,6.2,0,0,0,0,0
4800,1,11.4,5.1,0,0,0,0,0
4801,1,12.7,5.3,0,1,1,1,1
4802,1,12.0,6.8,1,1,1,1,1
4803,1,11.7,6.4,1,0,0,0,0
4804,1,13.1,5.3,0,0,0,0,0
4805,1,12.5,5.8,0,0,0,0,0
4806,1,11.6,6.0,1,1,1,1,1
4807,1,13.8,6.1,0,0,0,0,0
4808,1,13.7,6.9,1,1,1,1,1
4809,1,12.2,6.3,1,1,1,1,1
4810,1,11.9,5.8,0,0,0,0,0
4811,1,14.2,6.5,0,0,1,0,0
4812,1,12.7,5.9,0,0,0,0,0
4813,1,14.4,5.7,1,1,1,1,1
4814,1,12.6,6.0,0,0,1,1,0
4815,1,12.3,5.5,1,0,1,1,1
4816,1,13.4,6.3,0,0,0,0,0
4817,1,14.7,6.7,1,1,1,1,1
4818,1,13.9,5.3,0,0,0,0,0
4819,1,12.2,5.9,0,0,0,0,0
4820,1,11.6,5.1,0,0,0,1,0
4821,1,12.6,5.8,0,1,0,0,0
4822,1,11.6,5.8,0,1,0,0,0
4823,1,13.4,6.4,0,0,0,0,0
4824,1,14.7,5.2,1,0,1,0,1
4825,1,13.6,6.0,0,0,0,0,0
4826,1,13.1,5.5,0,1,1,1,1
4827,1,15.2,5.1,0,1,1,1,1
4828,1,11.5,6.0,0,0,0,0,0
4829,1,15.1,5.4,1,1,1,1,1
4830,1,12.9,6.1,0,0,0,0,0
4831,0,14.5,5.8,1,1,1,0,1
4832,1,14.0,5.4,0,0,0,0,0
4833,1,12.9,5.2,0,0,0,0,0
4834,1,12.6,6.7,1,1,1,1,1
4835,1,12.7,6.5,1,0,0,0,0
4836,1,11.4,6.2,0,0,0,0,0
4837,1,15.3,6.4,1,0,0,1,1
4838,0,13.1,6.2,0,0,1,0,0
4839,1,12.1,5.8,0,0,0,0,0
4840,1,12.8,5.8,0,0,0,0,0
4841,1,12.2,6.2,1,1,1,1,1
4842,1,12.2,5.9,0,0,0,0,0
4843,1,11.8,5.6,0,0,0,0,0
4844,1,13.9,6.1,0,1,1,1,1
4845,1,11.5,5.7,1,1,1,1,1
4846,1,13.6,6.1,0,0,0,1,0
4847,0,12.6,5.7,1,1,0,0,0
4848,1,15.1,6.2,1,1,1,1,1
4849,1,12.5,5.9,0,0,0,0,0
4850,1,11.7,6.5,1,1,1,1,1
4851,1,12.1,5.2,0,0,0,0,0
4852,1,12.2,6.1,1,1,1,1,1
4853,1,12.5,5.7,0,0,0,0,0
4854,1,12.7,5.8,0,0,0,0,0
4855,1,12.7,7.1,1,1,0,1,1
4856,1,14.9,5.1,1,1,1,1,1
4857,1,14.9,6.7,1,1,1,1,1
4858,1,13.3,6.0,0,0,1,0,0
4859,1,13.0,5.1,1,1,1,1,1
4860,1,13.7,5.6,0,0,1,1,0
4861,0,11.5,5.3,0,1,0,1,0
4862,1,15.1,7.1,1,1,1,1,1
4863,1,15.5,7.1,0,0,1,1,1
4864,1,14.2,5.4,0,0,0,0,0
4865,1,11.9,5.4,1,1,1,1,1
4866,1,12.1,7.1,0,1,1,1,1
4867,1,12.5,5.1,0,0,0,0,0
4868,1,14.3,6.0,0,0,0,1,0
4869,1,14.0,5.5,1,1,1,1,1
4870,0,13.8,5.7,1,0,1,1,1
4871,1,12.8,5.4,1,1,0,1,1
4872,1,12.6,6.3,1,1,0,0,0
4873,1,11.4,5.9,0,0,0,0,0
4874,0,15.4,6.4,0,0,1,1,1
4875,1,11.6,5.8,0,0,0,0,0
4876,1,15.1,6.5,1,1,1,0,1
4877,1,14.0,6.2,0,0,1,1,1
4878,1,12.2,5.5,0,1,1,0,0
4879,1,14.6,5.9,1,1,0,1,1
4880,1,14.2,5.7,0,0,0,0,0
4881,1,12.2,6.9,1,1,1,1,1
4882,1,14.0,6.2,0,0,0,0,0
4883,1,13.0,5.3,0,0,0,0,0
4884,1,14.0,6.1,1,1,0,1,1
4885,1,11.9,5.8,1,1,1,1,1
4886,1,12.9,5.2,1,1,0,1,1
4887,1,13.5,6.0,0,0,0,0,0
4888,1,15.5,5.3,1,1,1,1,1
